,var1(t-24),var2(t-24),var3(t-24),var4(t-24),var5(t-24),var1(t-23),var2(t-23),var3(t-23),var4(t-23),var5(t-23),var1(t-22),var2(t-22),var3(t-22),var4(t-22),var5(t-22),var1(t-21),var2(t-21),var3(t-21),var4(t-21),var5(t-21),var1(t-20),var2(t-20),var3(t-20),var4(t-20),var5(t-20),var1(t-19),var2(t-19),var3(t-19),var4(t-19),var5(t-19),var1(t-18),var2(t-18),var3(t-18),var4(t-18),var5(t-18),var1(t-17),var2(t-17),var3(t-17),var4(t-17),var5(t-17),var1(t-16),var2(t-16),var3(t-16),var4(t-16),var5(t-16),var1(t-15),var2(t-15),var3(t-15),var4(t-15),var5(t-15),var1(t-14),var2(t-14),var3(t-14),var4(t-14),var5(t-14),var1(t-13),var2(t-13),var3(t-13),var4(t-13),var5(t-13),var1(t-12),var2(t-12),var3(t-12),var4(t-12),var5(t-12),var1(t-11),var2(t-11),var3(t-11),var4(t-11),var5(t-11),var1(t-10),var2(t-10),var3(t-10),var4(t-10),var5(t-10),var1(t-9),var2(t-9),var3(t-9),var4(t-9),var5(t-9),var1(t-8),var2(t-8),var3(t-8),var4(t-8),var5(t-8),var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var1(t),var2(t),var3(t)
1959,-0.82176733,-0.6650448,-0.73530436,-0.05583954,-0.5662174,-0.88677514,-0.6553154,-0.7930565,0.009892464,-0.5280018,-0.77339333,-0.65809536,-0.7408047,-0.076877594,-0.5172472,-0.32870537,-0.3356495,-0.36198044,-0.24865818,-0.12548542,-0.4277364,-0.4357195,-0.5084219,-0.16619015,-0.29109192,-0.829628,-0.7838774,-0.8143697,-0.030200958,-0.5928526,-0.36113906,-0.30646324,-0.44310856,-0.16705036,-0.2144928,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078
1960,-0.88677514,-0.6553154,-0.7930565,0.009892464,-0.5280018,-0.77339333,-0.65809536,-0.7408047,-0.076877594,-0.5172472,-0.32870537,-0.3356495,-0.36198044,-0.24865818,-0.12548542,-0.4277364,-0.4357195,-0.5084219,-0.16619015,-0.29109192,-0.829628,-0.7838774,-0.8143697,-0.030200958,-0.5928526,-0.36113906,-0.30646324,-0.44310856,-0.16705036,-0.2144928,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439
1961,-0.77339333,-0.65809536,-0.7408047,-0.076877594,-0.5172472,-0.32870537,-0.3356495,-0.36198044,-0.24865818,-0.12548542,-0.4277364,-0.4357195,-0.5084219,-0.16619015,-0.29109192,-0.829628,-0.7838774,-0.8143697,-0.030200958,-0.5928526,-0.36113906,-0.30646324,-0.44310856,-0.16705036,-0.2144928,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808
1962,-0.32870537,-0.3356495,-0.36198044,-0.24865818,-0.12548542,-0.4277364,-0.4357195,-0.5084219,-0.16619015,-0.29109192,-0.829628,-0.7838774,-0.8143697,-0.030200958,-0.5928526,-0.36113906,-0.30646324,-0.44310856,-0.16705036,-0.2144928,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716
1963,-0.4277364,-0.4357195,-0.5084219,-0.16619015,-0.29109192,-0.829628,-0.7838774,-0.8143697,-0.030200958,-0.5928526,-0.36113906,-0.30646324,-0.44310856,-0.16705036,-0.2144928,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323
1964,-0.829628,-0.7838774,-0.8143697,-0.030200958,-0.5928526,-0.36113906,-0.30646324,-0.44310856,-0.16705036,-0.2144928,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495
1965,-0.36113906,-0.30646324,-0.44310856,-0.16705036,-0.2144928,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695
1966,-0.57595885,-0.3648367,-0.5132351,-0.091238976,-0.24443626,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614
1967,-0.6137514,-0.3919382,-0.5173607,-0.08708763,-0.3122673,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614,-0.8012161,-0.72371674,0.52524793,-0.71716404,-0.82399464
1968,0.7830374,-0.76928425,-0.78205585,-0.82264614,-0.6535692,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614,-0.8012161,-0.72371674,0.52524793,-0.71716404,-0.82399464,-0.7387934,-0.62494755,0.66610503,-0.7011814,-0.74424267
1969,0.6625421,-0.8102846,-0.8453078,-0.7768307,-0.70121574,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614,-0.8012161,-0.72371674,0.52524793,-0.71716404,-0.82399464,-0.7387934,-0.62494755,0.66610503,-0.7011814,-0.74424267,-0.7906685,-0.5662174,0.74946415,-0.74496174,-0.78618145
1970,0.530293,-0.82974243,-0.8638711,-0.7761946,-0.76854897,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614,-0.8012161,-0.72371674,0.52524793,-0.71716404,-0.82399464,-0.7387934,-0.62494755,0.66610503,-0.7011814,-0.74424267,-0.7906685,-0.5662174,0.74946415,-0.74496174,-0.78618145,-0.81729794,-0.67739296,0.6095691,-0.80263996,-0.8851843
1971,0.8846363,-0.82279396,-0.83637,-0.84340286,-0.70700645,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614,-0.8012161,-0.72371674,0.52524793,-0.71716404,-0.82399464,-0.7387934,-0.62494755,0.66610503,-0.7011814,-0.74424267,-0.7906685,-0.5662174,0.74946415,-0.74496174,-0.78618145,-0.81729794,-0.67739296,0.6095691,-0.80263996,-0.8851843,-0.71732616,-0.81603146,0.76353836,-0.7720642,-0.8343077
1972,0.5100838,-0.8846426,-0.9284978,-0.727088,-0.82728195,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614,-0.8012161,-0.72371674,0.52524793,-0.71716404,-0.82399464,-0.7387934,-0.62494755,0.66610503,-0.7011814,-0.74424267,-0.7906685,-0.5662174,0.74946415,-0.74496174,-0.78618145,-0.81729794,-0.67739296,0.6095691,-0.80263996,-0.8851843,-0.71732616,-0.81603146,0.76353836,-0.7720642,-0.8343077,-0.8153906,-0.6725941,0.6138048,-0.7671995,-0.89549685
1973,0.7834337,-0.7859621,-0.8322449,-0.80458164,-0.7212343,0.6357769,-0.8068104,-0.8377452,-0.79085636,-0.690959,0.5945288,-0.75121593,-0.7882438,-0.78399277,-0.6504259,0.70231223,-0.7595558,-0.80130625,-0.80269337,-0.63371754,0.67714894,-0.7623348,-0.6143007,-0.7651243,-0.65621567,0.5372206,-0.8193188,-0.85630846,-0.73524094,-0.7432375,0.7777487,-0.67894363,-0.8019943,-0.79478264,-0.6962538,0.41895473,-0.7248087,-0.7573056,-0.78135586,-0.6924486,0.7496954,-0.7623348,-0.80818176,-0.8140068,-0.59516907,0.6538516,-0.80472565,-0.87624645,-0.7598505,-0.8079252,0.84008956,-0.8130646,-0.8453078,-0.82578754,-0.7343035,0.8309283,-0.7345381,-0.7992439,-0.80147743,-0.6984043,0.8203882,-0.69075775,-0.7751808,-0.786891,-0.5713453,0.49352014,-0.8165388,-0.8803716,-0.73281,-0.84366035,0.5955361,-0.76441956,-0.8219323,-0.76646996,-0.7448921,0.50547636,-0.7776232,-0.82949495,-0.7203369,-0.72536945,0.9124626,-0.7380123,-0.8198695,-0.8356991,-0.6391754,0.7641206,-0.7616396,-0.85424614,-0.8012161,-0.72371674,0.52524793,-0.71716404,-0.82399464,-0.7387934,-0.62494755,0.66610503,-0.7011814,-0.74424267,-0.7906685,-0.5662174,0.74946415,-0.74496174,-0.78618145,-0.81729794,-0.67739296,0.6095691,-0.80263996,-0.8851843,-0.71732616,-0.81603146,0.76353836,-0.7720642,-0.8343077,-0.8153906,-0.6725941,0.6138048,-0.7671995,-0.89549685,-0.70666695,-0.81570053,0.44169474,-0.8040304,-0.8432455
